indicator_id,database,total_count,missing_count,missing_percentage,indicator_label
GER.1T3,opri,3379,0,0.0,"Gross enrolment ratio, primary and secondary, both sexes (%)"
26426,opri,2012,0,0.0,"Africa: Students from Burundi, both sexes (number)"
26534,opri,1993,0,0.0,"Asia: Students from Indonesia, both sexes (number)"
GER.3.M,opri,3356,0,0.0,"Gross enrolment ratio, upper secondary, male (%)"
NART.2.Q2.LPIA,opri,278,0,0.0,"Total net attendance rate, lower secondary education, second quintile, adjusted location parity index (LPIA)"
X.PPPCONST.1.FSGOV,opri,1799,0,0.0,"Government expenditure on primary education, constant PPP$ (millions)"
REPR.1.G1.F.CP,opri,2674,0,0.0,"Repetition rate in Grade 1 of primary education, female (%)"
25007,opri,2148,0,0.0,"Teachers in tertiary education programmes, female (number)"
26432,opri,2021,0,0.0,"Africa: Students from the Congo, both sexes (number)"
26518,opri,1065,0,0.0,"South America: Students from unknown countries, both sexes (number)"
26437,opri,2012,0,0.0,"Africa: Students from Equatorial Guinea, both sexes (number)"
SAP.CE.F,opri,4509,0,0.0,"Population of compulsory school age, female (number)"
GGR.6T7.M,opri,1713,0,0.0,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)"
26434,opri,2020,0,0.0,"Africa: Students from the Democratic Republic of the Congo, both sexes (number)"
OFST.1.CP,opri,3086,0,0.0,"Out-of-school children of primary school age, both sexes (number)"
26533,opri,2009,0,0.0,"Asia: Students from India, both sexes (number)"
X.PPP.FSGOV,opri,2367,0,0.0,"Government expenditure on education, PPP$ (millions)"
25056,opri,2612,0,0.0,"Enrolment in tertiary education, ISCED 8 programmes, female (number)"
42099,opri,3218,0,0.0,"Teachers in primary education, male (number)"
OFST.1.M.CP,opri,2291,0,0.0,"Out-of-school children of primary school age, male (number)"
299929,opri,5177,0,0.0,Theoretical duration of pre-primary education (years)
25057,opri,3029,0,0.0,"Enrolment in tertiary education, all programmes, female (number)"
26608,opri,2002,0,0.0,"Europe: Students from Spain, both sexes (number)"
41912,opri,3418,0,0.0,"Repeaters in Grade 7 of primary education, male (number)"
26544,opri,2003,0,0.0,"Asia: Students from Kyrgyzstan, both sexes (number)"
26424,opri,2010,0,0.0,"Africa: Students from Botswana, both sexes (number)"
26527,opri,2001,0,0.0,"Asia: Students from Cambodia, both sexes (number)"
SR.1.G5.GPIA,opri,2133,0,0.0,"Survival rate to Grade 5 of primary education, adjusted gender parity index (GPIA)"
26461,opri,2036,0,0.0,"Africa: Students from Senegal, both sexes (number)"
NART.2.F,opri,566,0,0.0,"Total net attendance rate, lower secondary, female (%)"
26469,opri,2019,0,0.0,"Africa: Students from Tunisia, both sexes (number)"
26445,opri,2015,0,0.0,"Africa: Students from Kenya, both sexes (number)"
26494,opri,2015,0,0.0,"Caribbean and Central America: Students from Mexico, both sexes (number)"
XSPENDP.FDPUB.FNCAP,opri,1611,0,0.0,Capital expenditure as a percentage of total expenditure in public institutions (%)
NART.1.RUR.Q1,opri,531,0,0.0,"Total net attendance rate, primary, rural, poorest quintile, both sexes (%)"
REPR.1.G5.F.CP,opri,2182,0,0.0,"Repetition rate in Grade 5 of primary education, female (%)"
SAP.1.AGM1.F,opri,5198,0,0.0,"School age population, one year before than official primary entry age, female (number)"
26501,opri,1996,0,0.0,"Caribbean and Central America: Students from Trinidad and Tobago, both sexes (number)"
SLE.1T8,opri,2499,0,0.0,"School life expectancy, primary to tertiary, both sexes (years)"
26515,opri,1998,0,0.0,"South America: Students from Suriname, both sexes (number)"
26439,opri,2018,0,0.0,"Africa: Students from Ethiopia, both sexes (number)"
40044,opri,3367,0,0.0,"Enrolment in secondary education, male (number)"
26498,opri,1996,0,0.0,"Caribbean and Central America: Students from Saint Kitts and Nevis, both sexes (number)"
REPR.1.M.CP,opri,2643,0,0.0,"Repetition rate in primary education (all grades), male (%)"
SAP.0.M,opri,4320,0,0.0,"School age population, early childhood education, male (number)"
26628,opri,1959,0,0.0,"Oceania: Students from Tuvalu, both sexes (number)"
26584,opri,2002,0,0.0,"Europe: Students from France, both sexes (number)"
26428,opri,2023,0,0.0,"Africa: Students from Cape Verde, both sexes (number)"
26525,opri,2001,0,0.0,"Asia: Students from Bhutan, both sexes (number)"
26442,opri,2021,0,0.0,"Africa: Students from Ghana, both sexes (number)"
26622,opri,1988,0,0.0,"Oceania: Students from Niue, both sexes (number)"
26508,opri,2002,0,0.0,"South America: Students from Brazil, both sexes (number)"
REPR.2.G1.CP,opri,2639,0,0.0,"Repetition rate in Grade 1 of lower secondary general education, both sexes (%)"
26465,opri,2009,0,0.0,"Africa: Students from South Africa, both sexes (number)"
41927,opri,4393,0,0.0,"Repeaters in Grade 4 of lower secondary general education, female (number)"
10404,opri,4677,0,0.0,End month of the academic school year (tertiary education)
26574,opri,2001,0,0.0,"Europe: Students from Austria, both sexes (number)"
FOSGP.5T8.F500,opri,1637,0,0.0,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)"
26546,opri,2014,0,0.0,"Asia: Students from Lebanon, both sexes (number)"
NART.3.URB.Q5.F,opri,277,0,0.0,"Total net attendance rate, upper secondary, urban, richest quintile, female (%)"
21516,opri,3282,0,0.0,"Repeaters in primary education, all grades, both sexes (number)"
26596,opri,1994,0,0.0,"Europe: Students from Malta, both sexes (number)"
26604,opri,2004,0,0.0,"Europe: Students from the Russian Federation, both sexes (number)"
26509,opri,1997,0,0.0,"South America: Students from Chile, both sexes (number)"
GER.2T3,opri,3413,0,0.0,"Gross enrolment ratio, secondary, both sexes (%)"
26614,opri,1994,0,0.0,"Europe: Students from Serbia, both sexes (number)"
E.5T8.FOREIGN.ORG40525,opri,1970,0,0.0,"Inbound internationally mobile students from the Arab States, both sexes (number)"
XSPENDP.3.FDPUB.FNTS,opri,936,0,0.0,Teaching staff compensation as a percentage of total expenditure in upper secondary public institutions (%)
NERT.1.F.CP,opri,2305,0,0.0,"Total net enrolment rate, primary, female (%)"
NART.3.RUR.Q3,opri,529,0,0.0,"Total net attendance rate, upper secondary, rural, middle quintile, both sexes (%)"
REPR.2.G1.M.CP,opri,2526,0,0.0,"Repetition rate in Grade 1 of lower secondary general education, male (%)"
XSPENDP.2.FDPUB.FNCUR,opri,1367,0,0.0,Current expenditure as a percentage of total expenditure in lower secondary public institutions (%)
26455,opri,2020,0,0.0,"Africa: Students from Mozambique, both sexes (number)"
XSPENDP.02.FDPUB.FNCAP,opri,1517,0,0.0,Capital expenditure as a percentage of total expenditure in pre-primary public institutions (%)
NART.1.URB.M.WPIA,opri,276,0,0.0,"Total net attendance rate, primary education, urban, male, adjusted wealth parity index (WPIA)"
NART.3.GPIA,opri,562,0,0.0,"Total net attendance rate, upper secondary, adjusted gender parity index (GPIA)"
26520,opri,2008,0,0.0,"Asia: Students from Afghanistan, both sexes (number)"
XSPENDP.1.FDPUB.FNNTS,opri,1035,0,0.0,Non-teaching staff compensation as a percentage of total expenditure in primary public institutions (%)
NART.2.F.LPIA,opri,293,0,0.0,"Total net attendance rate, lower secondary, female, adjusted location parity index (LPIA)"
NART.1.URB.WPIA,opri,555,0,0.0,"Total net attendance rate, primary education, urban, adjusted wealth parity index (WPIA)"
42615,opri,1157,0,0.0,"Enrolment in tertiary education, ISCED 6 programmes, male (number)"
26642,opri,1830,0,0.0,"Caribbean and Central America: Students from the Cayman Islands, both sexes (number)"
ILLPOP.AG15T24.URB,opri,479,0,0.0,"Illiterate youth population, 15-24 years, urban, both sexes (number)"
NART.2.WPIA,opri,545,0,0.0,"Total net attendance rate, lower secondary, adjusted wealth parity index (WPIA)"
NART.1.RUR.Q5,opri,527,0,0.0,"Total net attendance rate, primary, rural, richest quintile, both sexes (%)"
NART.3.RUR.Q2.GPIA,opri,278,0,0.0,"Total net attendance rate, upper secondary education, rural, second quintile, adjusted gender parity index (GPIA)"
26643,opri,1828,0,0.0,"Caribbean and Central America: Students from Montserrat, both sexes (number)"
NART.3.Q2.F.LPIA,opri,273,0,0.0,"Total net attendance rate, upper secondary education, second quintile, female, adjusted location parity index (LPIA)"
NART.1.RUR.F,opri,545,0,0.0,"Total net attendance rate, primary, rural, female (%)"
NART.1.URB.Q4,opri,560,0,0.0,"Total net attendance rate, primary, urban, fourth quintile, both sexes (%)"
NART.3.Q2.M,opri,278,0,0.0,"Total net attendance rate, upper secondary, second quintile, male (%)"
NART.2.URB.F,opri,572,0,0.0,"Total net attendance rate, lower secondary, urban, female (%)"
NART.1.RUR.Q2,opri,532,0,0.0,"Total net attendance rate, primary, rural, second quintile, both sexes (%)"
NART.1.Q1.M,opri,280,0,0.0,"Total net attendance rate, primary, poorest quintile, male (%)"
NART.3.URB.Q2.F,opri,273,0,0.0,"Total net attendance rate, upper secondary, urban, second quintile, female (%)"
NART.1.WPIA,opri,546,0,0.0,"Total net attendance rate, primary education, adjusted wealth parity index (WPIA)"
NART.2.RUR.Q1.F,opri,279,0,0.0,"Total net attendance rate, lower secondary, rural, poorest quintile, female (%)"
NART.1.Q4.M.LPIA,opri,280,0,0.0,"Total net attendance rate, primary education, fourth quintile, male, adjusted location parity index (LPIA)"
NART.2.RUR.Q2.F,opri,280,0,0.0,"Total net attendance rate, lower secondary, rural, second quintile, female (%)"
NART.3.RUR.Q2.M,opri,278,0,0.0,"Total net attendance rate, upper secondary, rural, second quintile, male (%)"
NART.1.URB.F.WPIA,opri,275,0,0.0,"Total net attendance rate, primary education, urban, female, adjusted wealth parity index (WPIA)"
NART.1.RUR.Q3.F,opri,281,0,0.0,"Total net attendance rate, primary, rural, middle quintile, female (%)"
NART.3.Q3.M,opri,278,0,0.0,"Total net attendance rate, upper secondary, middle quintile, male (%)"
ILLPOPF.AG15T24.RUR,opri,479,0,0.0,"Illiterate youth population, 15-24 years, rural, % female"
NART.3.Q5.M,opri,277,0,0.0,"Total net attendance rate, upper secondary, richest quintile, male (%)"
NART.2.RUR.GPIA,opri,544,0,0.0,"Total net attendance rate, lower secondary education, rural, adjusted gender parity index (GPIA)"
NART.3.Q4.LPIA,opri,277,0,0.0,"Total net attendance rate, upper secondary education, fourth quintile, adjusted location parity index (LPIA)"
NART.2.URB.Q2.GPIA,opri,277,0,0.0,"Total net attendance rate, lower secondary education, urban, second quintile, adjusted gender parity index (GPIA)"
NART.3.Q1.F.LPIA,opri,269,0,0.0,"Total net attendance rate, upper secondary education, poorest quintile, female, adjusted location parity index (LPIA)"
NART.1.Q4.F.LPIA,opri,280,0,0.0,"Total net attendance rate, primary education, fourth quintile, female, adjusted location parity index (LPIA)"
NART.3.URB.F.WPIA,opri,269,0,0.0,"Total net attendance rate, upper secondary education, urban, female, adjusted wealth parity index (WPIA)"
NART.2.Q2.M,opri,280,0,0.0,"Total net attendance rate, lower secondary, second quintile, male (%)"
NART.2.URB.Q3.M,opri,279,0,0.0,"Total net attendance rate, lower secondary, urban, middle quintile, male (%)"
NART.1.RUR.Q1.F,opri,280,0,0.0,"Total net attendance rate, primary, rural, poorest quintile, female (%)"
NART.2.Q3.GPIA,opri,280,0,0.0,"Total net attendance rate, lower secondary education, middle quintile, adjusted gender parity index (GPIA)"
NART.3.Q3.M.LPIA,opri,276,0,0.0,"Total net attendance rate, upper secondary education, middle quintile, male, adjusted location parity index (LPIA)"
NART.2.Q2.F.LPIA,opri,278,0,0.0,"Total net attendance rate, lower secondary education, second quintile, female, adjusted location parity index (LPIA)"
NART.2.Q1.GPIA,opri,279,0,0.0,"Total net attendance rate, lower secondary education, poorest quintile, adjusted gender parity index (GPIA)"
NART.3.Q5.M.LPIA,opri,269,0,0.0,"Total net attendance rate, upper secondary education, richest quintile, male, adjusted location parity index (LPIA)"
NART.2.Q5.LPIA,opri,273,0,0.0,"Total net attendance rate, lower secondary education, richest quintile, adjusted location parity index (LPIA)"
MOR.5T8.40525,opri,1426,0,0.0,"Outbound mobility ratio to the Arab States, both sexes (%)"
READ.LOWERSEC.URBAN,sdg,299,0,0.0,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, urban areas, both sexes (%)"
ICTSKILLCHANGPRIV.RUR.M,sdg,20,0,0.0,"Proportion of youth and adults who have changed privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos), rural, male (%)"
ICTSKILLVERIFREL.AG15T24.GPIA,sdg,25,0,0.0,"Proportion of youth and adults who have verified the reliability of information found online, 15-24 years old, adjusted gender parity index (GPIA)"
ICTSKILLCHANGPRIV.AG25T74.M,sdg,26,0,0.0,"Proportion of youth and adults who have changed privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos), 25-74 years old, male (%)"
ICTSKILLVERIFREL.AG75OROVER.F,sdg,6,0,0.0,"Proportion of youth and adults who have verified the reliability of information found online, 75 years old or over, female (%)"
ICTSKILLSETUPEFF,sdg,30,0,0.0,"Proportion of youth and adults who have set up effective security measures (e.g. strong passwords, log-in attempt notification) to protect devices and online accounts, both sexes (%)"
ICTSKILLSETUPEFF.AG15T24,sdg,16,0,0.0,"Proportion of youth and adults who have set up effective security measures (e.g. strong passwords, log-in attempt notification) to protect devices and online accounts, 15-24 years old, both sexes (%)"
ESG.LOWERSEC.NCOG.CONF.LPIA,sdg,23,0,0.0,Percentage of students in lower secondary showing proficiency in knowledge of environmental science and geoscience – Non-cognitive dimension – Confidence – adjusted location parity index (LPIA)
GAR.5T8.Q3.GPIA,sdg,1,0,0.0,"Gross attendance ratio for tertiary education, middle quintile, adjusted gender parity index (GPIA)"
ICTSKILLSETUPEFF.URB.M,sdg,11,0,0.0,"Proportion of youth and adults who have set up effective security measures (e.g. strong passwords, log-in attempt notification) to protect devices and online accounts, urban, male (%)"
ICTSKILLVERIFREL.M,sdg,30,0,0.0,"Proportion of youth and adults who have verified the reliability of information found online, male (%)"
GCS.CURRICULA,sdg,59,0,0.0,Extent to which (i) global citizenship education and (ii) education for sustainable development are mainstreamed in national education policies
ICTSKILLVERIFREL.F,sdg,30,0,0.0,"Proportion of youth and adults who have verified the reliability of information found online, female (%)"
